MapName,X,Y,Z,Width,Height,ZoneID
Felucca,769,1811,0,13,22,0
Felucca,833,1815,0,11,9,0
Felucca,805,1821,0,11,9,0
Felucca,873,1821,0,11,12,0
Felucca,885,1821,0,11,31,0
Felucca,825,1824,0,11,12,0
Felucca,770,1833,0,12,66,0
Felucca,829,1836,0,11,9,0
Felucca,869,1836,0,11,18,0
Felucca,807,1842,0,9,9,0
Felucca,857,1848,0,12,63,0
Felucca,782,1851,0,14,24,0
Felucca,885,1852,0,11,62,0
Felucca,876,1855,0,9,9,0
Felucca,799,1857,0,9,39,0
Felucca,841,1863,0,11,14,0
Felucca,870,1864,0,15,41,0
Felucca,815,1869,0,13,27,0
Felucca,829,1869,0,12,36,0
Felucca,786,1876,0,13,21,0
Felucca,843,1877,0,9,43,0
Felucca,771,1899,0,13,18,0
Felucca,833,1905,0,10,9,0
Felucca,817,1908,0,11,9,0
Felucca,768,1920,0,12,9,2105003
Felucca,837,1920,0,20,20,2105003
Felucca,858,1920,0,10,18,2105003
Felucca,769,1932,0,11,38,2105003
Felucca,873,1932,0,11,9,2105003
Felucca,825,1935,0,12,12,2105003
Felucca,789,1938,0,11,9,2105003
Felucca,837,1940,0,23,22,2105003
Felucca,781,1950,0,11,36,2105003
Felucca,813,1953,0,15,14,2105003
Felucca,828,1954,0,9,9,2105003
Felucca,793,1956,0,11,22,2105003
Felucca,877,1956,0,11,9,2105003
Felucca,804,1960,0,9,43,2105003
Felucca,837,1962,0,15,9,2105003
Felucca,828,1963,0,9,49,2105003
Felucca,813,1967,0,15,18,2105003
Felucca,839,1971,0,9,12,2105003
Felucca,873,1974,0,15,9,2105003
Felucca,795,1979,0,9,24,2105003
Felucca,768,1980,0,13,10,2105003
Felucca,878,1984,0,10,43,2105003
Felucca,813,1985,0,15,18,2105003
Felucca,781,1986,0,14,18,2105003
Felucca,869,1986,0,9,9,2105003
Felucca,768,1990,0,13,13,2105003
Felucca,837,1995,0,14,18,2105003
Felucca,861,1995,0,11,9,2105003
Felucca,853,2004,0,11,17,2105003
Felucca,866,2004,0,12,18,2105003
Felucca,843,2064,0,13,18,2105002
Felucca,856,2067,0,9,9,2105002
Felucca,866,2074,0,9,11,2105002
Felucca,875,2078,0,9,10,2105002
Felucca,886,2078,-2,10,10,2105002
Felucca,839,2082,-2,13,18,2105002
Felucca,857,2094,0,11,12,2105002
Felucca,809,2114,0,19,10,2105002
Felucca,881,2115,0,11,9,2105002
Felucca,807,2124,0,9,28,2105002
Felucca,825,2127,0,15,9,2105002
Felucca,797,2136,0,10,9,2105002
Felucca,785,2151,0,11,11,2105002
Felucca,841,2160,0,9,16,2105002
Felucca,786,2165,0,10,11,2105002
Felucca,817,2176,0,11,15,2105002
Felucca,885,2181,0,10,36,2105002
Felucca,849,2184,0,11,9,2105002
Felucca,857,2208,0,11,9,2105002
Felucca,881,2217,0,15,9,2105002
Felucca,838,2220,3,10,9,2105002
Felucca,849,2226,0,10,14,2105002
Felucca,869,2226,0,11,14,2105002
Felucca,829,2227,7,9,13,2105002
Felucca,885,2229,0,11,10,2105002
Felucca,869,2246,0,13,25,2105002
Felucca,884,2246,0,11,10,2105002
Felucca,844,2247,0,16,57,2105002
Felucca,860,2253,0,9,24,2105002
Felucca,885,2277,0,11,9,2105002
Felucca,881,2292,0,12,12,2105002
Felucca,871,2294,8,9,10,2105002
Felucca,793,2304,0,31,9,2105002
Felucca,849,2304,0,12,22,2105002
Felucca,873,2304,0,15,12,2105002
Felucca,824,2306,0,16,12,2105002
Felucca,778,2318,2,11,10,2105002
Felucca,838,2319,0,11,9,2105002
Felucca,873,2319,0,11,9,2105002
Felucca,879,2328,0,9,17,2105002
Felucca,825,2329,0,9,15,2105002
Felucca,797,2334,3,10,9,2105002
Felucca,834,2334,0,17,10,2105002
Felucca,851,2335,0,13,14,2105002
Felucca,885,2346,0,11,15,2105002
Felucca,861,2349,0,9,16,2105002
Felucca,851,2352,0,9,36,2105002
Felucca,797,2358,0,11,13,2105002
Felucca,832,2361,0,19,30,2105002
Felucca,879,2361,0,9,14,2105002
Felucca,860,2365,0,11,17,2105002
Felucca,809,2368,0,23,16,2105002
Felucca,800,2371,0,9,13,2105002
Felucca,802,2384,0,10,11,2105002
Felucca,817,2384,0,9,19,2105002
Felucca,877,2394,0,10,14,2105002
Felucca,833,2407,0,11,16,2105002
Felucca,868,2419,7,9,13,2105002
Felucca,836,2423,0,16,9,2105002
Felucca,840,2432,0,10,9,2105003
Felucca,872,2432,0,24,12,2105003
Felucca,871,2444,4,13,17,2105003
Felucca,886,2470,0,9,9,2105003
Felucca,887,2491,1,9,10,2105003
Felucca,959,267,2,9,69,0
Felucca,950,277,2,9,35,0
Felucca,969,277,0,14,29,0
Felucca,941,286,2,9,12,0
Felucca,983,292,0,9,17,0
Felucca,992,302,0,9,13,0
Felucca,947,312,-1,9,45,0
Felucca,1001,312,0,9,15,0
Felucca,936,320,1,10,43,0
Felucca,927,326,3,9,17,0
Felucca,998,327,0,16,9,0
Felucca,1014,328,0,10,15,0
Felucca,916,331,1,11,20,0
Felucca,904,333,0,12,9,0
Felucca,989,333,0,9,10,0
Felucca,1001,336,0,13,12,0
Felucca,927,343,0,9,18,0
Felucca,969,348,0,11,9,0
Felucca,931,363,0,13,19,0
Felucca,977,366,0,11,9,0
Felucca,989,372,0,11,9,0
Felucca,930,384,0,10,24,0
Felucca,996,384,0,28,11,0
Felucca,945,387,0,11,9,0
Felucca,965,387,0,11,9,0
Felucca,965,396,0,11,23,0
Felucca,949,399,0,11,12,0
Felucca,921,401,2,9,46,0
Felucca,930,408,0,10,9,0
Felucca,912,412,-2,9,16,0
Felucca,930,435,0,10,9,0
Felucca,973,441,0,9,30,0
Felucca,926,447,0,10,9,0
Felucca,982,447,0,9,30,0
Felucca,991,450,0,29,25,0
Felucca,929,456,0,11,21,0
Felucca,921,477,-1,11,12,0
Felucca,985,477,0,14,9,0
Felucca,993,486,0,11,9,0
Felucca,917,501,0,11,9,0
Felucca,1013,501,0,11,9,0
Felucca,912,512,-1,12,10,0
Felucca,949,512,0,11,10,0
Felucca,981,512,0,11,58,0
Felucca,1013,512,0,11,10,0
Felucca,937,519,0,12,9,0
Felucca,997,519,0,10,9,0
Felucca,911,522,0,9,12,0
Felucca,921,522,0,15,9,0
Felucca,951,522,0,13,9,0
Felucca,969,522,0,11,18,0
Felucca,1007,522,0,9,12,0
Felucca,941,528,0,9,9,0
Felucca,921,531,0,11,12,0
Felucca,993,531,0,11,42,0
Felucca,897,534,0,11,12,0
Felucca,1013,534,0,11,9,0
Felucca,932,535,0,9,11,0
Felucca,908,537,0,13,12,0
Felucca,941,537,0,9,9,0
Felucca,954,537,0,10,27,0
Felucca,1004,541,0,9,11,0
Felucca,965,543,0,11,9,0
Felucca,933,546,0,9,10,0
Felucca,903,549,0,9,9,0
Felucca,921,552,0,12,15,0
Felucca,964,552,0,17,9,0
Felucca,1005,552,0,11,9,0
Felucca,945,553,0,9,11,0
Felucca,898,558,0,10,9,0
Felucca,908,559,0,9,14,0
Felucca,965,561,0,15,20,0
Felucca,1005,561,0,11,21,0
Felucca,933,564,0,11,26,0
Felucca,945,564,0,11,12,0
Felucca,899,567,0,9,11,0
Felucca,921,567,0,11,9,0
Felucca,949,576,0,11,9,0
Felucca,921,579,0,11,12,0
Felucca,985,579,0,11,9,0
Felucca,960,581,0,12,10,0
Felucca,973,582,0,11,12,0
Felucca,997,582,0,15,12,0
Felucca,905,588,0,16,9,0
Felucca,1012,588,0,9,9,0
Felucca,921,591,0,11,12,0
Felucca,985,594,0,15,9,0
Felucca,1001,594,0,11,20,0
Felucca,949,596,0,11,13,0
Felucca,1013,597,0,11,27,0
Felucca,933,600,0,15,24,0
Felucca,990,603,0,10,12,0
Felucca,896,606,0,12,15,0
Felucca,961,606,0,11,24,0
Felucca,973,609,0,11,11,0
Felucca,949,614,0,11,13,0
Felucca,989,615,0,11,18,0
Felucca,913,618,0,11,12,0
Felucca,972,620,0,9,19,0
Felucca,901,621,0,11,9,0
Felucca,1008,624,0,12,9,0
Felucca,924,627,0,12,12,0
Felucca,952,628,0,9,12,0
Felucca,909,630,0,11,10,0
Felucca,941,630,0,10,10,0
Felucca,897,640,0,15,11,0
Felucca,913,640,0,15,10,0
Felucca,940,640,0,24,11,0
Felucca,965,640,0,11,10,0
Felucca,1005,640,0,15,9,0
Felucca,977,642,0,10,18,0
Felucca,989,642,0,10,9,0
Felucca,1001,649,0,11,23,0
Felucca,897,651,0,11,16,0
Felucca,937,651,0,10,33,0
Felucca,949,651,0,11,9,0
Felucca,987,651,0,9,16,0
Felucca,925,656,0,11,19,0
Felucca,909,657,0,11,15,0
Felucca,968,658,0,9,14,0
Felucca,977,660,0,10,9,0
Felucca,896,667,0,12,23,0
Felucca,988,667,0,12,14,0
Felucca,955,669,0,9,9,0
Felucca,1005,672,0,10,20,0
Felucca,917,675,0,15,15,0
Felucca,965,675,0,15,9,0
Felucca,981,681,0,9,33,0
Felucca,945,685,0,11,11,0
Felucca,990,687,0,10,9,0
Felucca,896,690,0,12,15,0
Felucca,921,690,0,15,15,0
Felucca,990,696,0,18,9,0
Felucca,909,702,0,11,9,0
Felucca,970,702,0,11,12,0
Felucca,929,705,0,14,15,0
Felucca,920,709,0,9,14,0
Felucca,896,711,0,9,12,0
Felucca,906,711,0,14,9,0
Felucca,977,714,0,11,9,0
Felucca,906,720,0,14,12,0
Felucca,929,720,0,21,15,0
Felucca,1002,720,0,10,9,0
Felucca,999,729,0,9,15,0
Felucca,901,732,0,11,9,0
Felucca,937,735,0,12,9,0
Felucca,977,736,0,21,11,0
Felucca,909,741,0,11,12,0
Felucca,933,744,0,11,15,0
Felucca,945,747,0,11,9,0
Felucca,978,747,0,14,12,0
Felucca,1001,747,0,14,9,0
Felucca,921,750,0,12,12,0
Felucca,945,756,0,14,9,0
Felucca,905,759,0,11,9,0
Felucca,977,759,0,15,9,0
Felucca,897,768,0,11,12,0
Felucca,941,768,0,11,9,0
Felucca,969,768,0,23,9,0
Felucca,921,769,0,11,20,0
Felucca,957,771,0,11,15,0
Felucca,933,777,0,15,12,0
Felucca,968,778,0,9,11,0
Felucca,901,780,0,11,9,0
Felucca,989,780,0,11,33,0
Felucca,912,787,0,9,14,0
Felucca,941,789,0,11,12,0
Felucca,953,789,0,11,9,0
Felucca,966,789,0,14,9,0
Felucca,897,792,0,11,9,0
Felucca,980,792,0,9,9,0
Felucca,929,795,0,11,11,0
Felucca,953,798,0,11,11,0
Felucca,909,801,0,11,54,0
Felucca,979,801,0,9,18,0
Felucca,898,807,0,11,12,0
Felucca,965,807,0,13,10,0
Felucca,945,809,0,9,79,0
Felucca,954,813,0,11,12,0
Felucca,989,816,0,11,18,0
Felucca,925,817,0,11,32,0
Felucca,969,821,0,11,28,0
Felucca,898,824,0,11,10,0
Felucca,983,834,0,9,12,0
Felucca,896,837,0,13,9,0
Felucca,936,839,0,9,37,0
Felucca,954,840,0,14,17,0
Felucca,993,840,0,11,9,0
Felucca,1005,840,0,11,9,0
Felucca,896,846,0,13,12,0
Felucca,974,849,0,14,21,0
Felucca,1001,851,0,11,12,0
Felucca,921,852,0,15,15,0
Felucca,989,852,0,11,9,0
Felucca,909,855,0,11,36,0
Felucca,954,857,0,10,16,0
Felucca,965,858,0,9,15,0
Felucca,1005,863,0,11,10,0
Felucca,897,867,0,11,22,0
Felucca,993,867,0,11,9,0
Felucca,981,870,0,9,24,0
Felucca,1004,873,0,16,9,0
Felucca,921,876,0,9,12,0
Felucca,990,876,0,14,9,0
Felucca,930,879,0,10,15,0
Felucca,955,879,0,9,12,0
Felucca,965,879,0,15,9,0
Felucca,1013,882,0,11,14,0
Felucca,929,896,0,11,22,0
Felucca,963,896,0,20,10,0
Felucca,985,897,0,14,9,0
Felucca,1005,897,0,15,12,0
Felucca,896,900,0,12,9,0
Felucca,917,903,0,12,15,0
Felucca,945,903,0,11,24,0
Felucca,977,906,0,15,12,0
Felucca,908,907,0,9,17,0
Felucca,897,909,0,11,18,0
Felucca,997,909,0,11,15,0
Felucca,1014,915,0,10,9,0
Felucca,928,918,0,16,9,0
Felucca,981,918,0,16,12,0
Felucca,913,924,0,11,9,0
Felucca,957,924,0,15,15,0
Felucca,925,927,0,11,9,0
Felucca,945,927,0,12,9,0
Felucca,1008,927,0,12,12,0
Felucca,973,930,0,11,9,0
Felucca,989,930,0,11,13,0
Felucca,897,933,0,11,9,0
Felucca,921,936,0,15,12,0
Felucca,941,936,0,11,18,0
Felucca,953,939,0,11,9,0
Felucca,965,939,0,15,15,0
Felucca,905,942,0,11,20,0
Felucca,985,943,0,11,9,0
Felucca,1009,944,0,11,13,0
Felucca,917,948,0,18,9,0
Felucca,965,954,0,11,35,0
Felucca,989,954,0,11,33,0
Felucca,953,957,0,11,26,0
Felucca,976,957,0,12,35,0
Felucca,1005,957,0,11,18,0
Felucca,917,958,0,15,11,0
Felucca,897,962,0,14,10,0
Felucca,933,963,0,11,33,0
Felucca,917,969,0,15,12,0
Felucca,944,970,0,9,35,0
Felucca,897,972,0,15,9,0
Felucca,1010,975,0,10,18,0
Felucca,905,981,0,15,10,0
Felucca,954,983,0,11,22,0
Felucca,989,987,0,11,9,0
Felucca,965,989,0,11,22,0
Felucca,909,991,0,15,14,0
Felucca,1009,993,0,15,9,0
Felucca,976,998,0,12,26,0
Felucca,897,1002,0,11,12,0
Felucca,933,1002,0,11,9,0
Felucca,953,1005,0,11,15,0
Felucca,909,1008,0,15,9,0
Felucca,1001,1008,0,11,9,0
Felucca,944,1009,0,9,14,0
Felucca,925,1011,0,11,12,0
Felucca,965,1011,0,11,9,0
Felucca,989,1011,0,11,10,0
Felucca,1013,1011,0,11,9,0
Felucca,917,1026,0,11,9,0
Felucca,1013,1026,0,11,9,0
Felucca,989,1029,0,11,12,0
Felucca,933,1035,0,11,9,0
Felucca,969,1038,0,11,9,0
Felucca,917,1044,0,11,12,0
Felucca,969,1059,0,11,9,0
Felucca,901,1077,0,15,9,0
Felucca,973,1080,0,11,9,0
Felucca,949,1083,0,11,45,0
Felucca,917,1086,0,11,9,0
Felucca,985,1089,0,11,9,0
Felucca,897,1092,0,11,9,0
Felucca,929,1098,0,9,27,0
Felucca,938,1098,0,11,19,0
Felucca,939,1117,0,10,17,0
Felucca,913,1119,0,11,9,0
Felucca,965,1122,0,11,9,0
Felucca,995,1134,0,9,9,0
Felucca,938,1140,0,10,9,0
Felucca,953,1140,0,9,9,0
Felucca,903,1173,0,9,15,0
Felucca,958,1173,0,10,9,0
Felucca,989,1173,0,9,9,0
Felucca,897,1200,0,11,9,0
Felucca,929,1209,0,11,9,0
Felucca,957,1209,0,11,54,0
Felucca,969,1212,0,11,48,0
Felucca,985,1212,0,11,36,0
Felucca,909,1215,0,11,12,0
Felucca,1001,1215,0,11,9,0
Felucca,945,1218,0,12,42,0
Felucca,1013,1227,0,11,9,0
Felucca,933,1230,0,11,9,0
Felucca,901,1233,0,11,9,0
Felucca,897,1242,0,10,10,0
Felucca,997,1242,0,11,9,0
Felucca,933,1281,0,11,9,0
Felucca,909,1284,0,11,9,0
Felucca,965,1284,0,11,9,0
Felucca,973,1293,0,11,9,0
Felucca,984,1299,0,12,26,0
Felucca,973,1305,0,11,21,0
Felucca,996,1308,0,12,18,0
Felucca,957,1320,0,11,9,0
Felucca,985,1325,0,11,10,0
Felucca,1003,1326,0,9,9,0
Felucca,962,1332,0,10,9,0
Felucca,977,1344,0,11,12,0
Felucca,1009,1359,0,11,12,0
Felucca,982,1362,0,10,9,0
Felucca,909,1524,0,10,9,0
Felucca,909,1557,0,11,9,0
Felucca,925,1563,0,11,9,0
Felucca,945,1602,0,11,9,0
Felucca,909,1605,0,11,9,0
Felucca,961,1623,0,11,9,0
Felucca,1005,1647,0,11,9,0
Felucca,929,1653,0,11,11,0
Felucca,925,1664,0,26,19,0
Felucca,952,1664,0,12,18,0
Felucca,973,1665,0,11,9,0
Felucca,989,1668,0,11,9,0
Felucca,981,1677,0,11,9,0
Felucca,967,1680,0,9,9,0
Felucca,951,1682,0,9,13,0
Felucca,961,1689,0,11,9,0
Felucca,1005,1692,0,11,9,0
Felucca,973,1695,0,11,9,0
Felucca,981,1704,0,11,9,0
Felucca,897,1707,0,15,9,0
Felucca,985,1719,0,11,9,0
Felucca,957,1725,0,11,9,0
Felucca,985,1728,0,11,9,0
Felucca,1013,1728,0,11,9,0
Felucca,977,1737,0,11,9,0
Felucca,989,1743,0,11,9,0
Felucca,909,1752,0,11,9,0
Felucca,913,1761,0,11,9,0
Felucca,997,1761,0,11,9,0
Felucca,1013,1761,0,11,9,0
Felucca,953,1770,0,11,9,0
Felucca,992,1770,0,10,9,0
Felucca,993,1792,0,11,9,0
Felucca,905,1797,0,11,15,0
Felucca,977,1797,0,9,12,0
Felucca,949,1806,0,9,9,0
Felucca,965,1806,0,12,9,0
Felucca,1007,1806,0,9,9,0
Felucca,905,1812,0,11,9,0
Felucca,954,1818,0,10,9,0
Felucca,897,1821,0,11,72,0
Felucca,1009,1821,0,15,9,0
Felucca,909,1839,0,11,9,0
Felucca,921,1842,0,11,9,0
Felucca,998,1845,0,10,9,0
Felucca,909,1848,0,11,14,0
Felucca,977,1855,0,14,14,0
Felucca,908,1862,0,12,58,0
Felucca,1009,1866,0,11,9,0
Felucca,985,1873,0,9,47,0
Felucca,1007,1878,0,9,9,0
Felucca,1007,1887,0,9,33,0
Felucca,921,1890,0,11,11,0
Felucca,976,1892,0,9,28,0
Felucca,896,1893,0,12,12,0
Felucca,945,1896,0,11,9,0
Felucca,961,1902,0,11,18,0
Felucca,931,1903,0,13,17,0
Felucca,920,1905,0,11,15,0
Felucca,896,1906,0,12,10,0
Felucca,950,1911,0,11,9,0
Felucca,897,1920,0,10,12,2105003
Felucca,914,1920,0,85,12,2105003
Felucca,905,1932,0,23,21,2105003
Felucca,933,1932,0,15,9,2105003
Felucca,956,1932,0,20,9,2105003
Felucca,921,1956,0,10,9,2105003
Felucca,973,1965,0,11,9,2105003
Felucca,989,1965,0,11,9,2105003
Felucca,973,1974,0,11,9,2105003
Felucca,993,1977,0,12,9,2105003
Felucca,921,1980,0,11,9,2105003
Felucca,933,1989,0,11,9,2105003
Felucca,917,1992,0,11,9,2105003
Felucca,899,1998,0,9,21,2105003
Felucca,941,2004,0,11,12,2105003
Felucca,991,2004,0,10,12,2105003
Felucca,909,2016,0,11,15,2105003
Felucca,896,2019,0,10,17,2105003
Felucca,921,2019,0,11,15,2105003
Felucca,943,2028,0,9,9,2105003
Felucca,906,2031,0,9,12,2105003
Felucca,989,2037,0,10,9,2105003
Felucca,1012,2048,0,12,9,2105003
Felucca,941,2058,0,9,9,2105003
Felucca,897,2061,0,11,30,2105003
Felucca,981,2061,0,9,9,2105003
Felucca,909,2064,0,11,27,2105003
Felucca,990,2067,0,9,9,2105003
Felucca,1011,2068,0,9,11,2105003
Felucca,920,2076,0,9,12,2105003
Felucca,989,2076,1,11,12,2105003
Felucca,1006,2079,0,10,9,2105003
Felucca,901,2091,0,15,9,2105003
Felucca,925,2091,0,9,9,2105003
Felucca,997,2103,0,11,20,2105003
Felucca,1015,2103,0,9,9,2105003
Felucca,917,2107,7,19,17,2105003
Felucca,987,2118,0,9,18,2105003
Felucca,973,2121,0,11,9,2105003
Felucca,926,2124,0,9,30,2105003
Felucca,937,2134,5,9,11,2105003
Felucca,989,2136,0,11,12,2105003
Felucca,935,2145,6,14,9,2105003
Felucca,977,2145,0,12,14,2105003
Felucca,905,2151,0,11,9,2105003
Felucca,999,2153,0,9,16,2105003
Felucca,959,2159,0,12,17,2105003
Felucca,990,2162,0,9,9,2105003
Felucca,940,2166,0,19,10,2105003
Felucca,971,2166,0,19,10,2105003
Felucca,919,2176,0,11,14,2105003
Felucca,981,2176,0,11,10,2105003
Felucca,897,2178,0,15,10,2105003
Felucca,993,2178,0,12,9,2105003
Felucca,965,2181,0,11,9,2105003
Felucca,907,2198,0,9,13,2105003
Felucca,961,2202,0,11,9,2105003
Felucca,986,2205,0,10,9,2105003
Felucca,965,2217,0,11,9,2105003
Felucca,907,2223,0,9,9,2105003
Felucca,989,2229,0,11,9,2105003
Felucca,909,2232,0,11,15,2105003
Felucca,1001,2238,0,11,9,2105003
Felucca,900,2243,0,9,16,2105003
Felucca,941,2247,0,15,9,2105003
Felucca,977,2247,0,11,9,2105003
Felucca,957,2250,0,11,9,2105003
Felucca,917,2256,0,11,9,2105003
Felucca,897,2259,0,9,9,2105003
Felucca,967,2262,1,9,9,2105003
Felucca,921,2268,0,11,9,2105003
Felucca,961,2280,6,15,24,2105003
Felucca,905,2283,0,11,21,2105003
Felucca,977,2286,0,11,18,2105003
Felucca,896,2287,0,9,17,2105003
Felucca,926,2289,8,15,15,2105003
Felucca,948,2289,8,13,13,2105003
Felucca,989,2289,0,11,15,2105003
Felucca,1001,2289,0,11,15,2105003
Felucca,916,2293,7,10,11,2105003
Felucca,901,2304,0,67,9,2105003
Felucca,979,2304,0,37,9,2105003
Felucca,917,2313,0,26,57,2105003
Felucca,977,2319,0,11,9,2105003
Felucca,943,2320,0,9,24,2105003
Felucca,901,2325,0,11,9,2105003
Felucca,985,2343,0,11,9,2105003
Felucca,944,2344,0,13,29,2105003
Felucca,905,2346,0,11,36,2105003
Felucca,973,2349,8,9,9,2105003
Felucca,896,2352,0,9,9,2105003
Felucca,1013,2355,0,11,9,2105003
Felucca,966,2358,8,10,42,2105003
Felucca,896,2367,0,9,9,2105003
Felucca,957,2367,8,9,15,2105003
Felucca,981,2379,0,11,9,2105003
Felucca,903,2382,0,9,9,2105003
Felucca,905,2391,0,11,11,2105003
Felucca,983,2391,5,9,17,2105003
Felucca,1015,2397,0,9,9,2105003
Felucca,917,2400,0,11,24,2105003
Felucca,961,2400,1,14,24,2105003
Felucca,937,2406,0,11,9,2105003
Felucca,1005,2406,0,11,21,2105003
Felucca,984,2408,0,21,10,2105003
Felucca,949,2412,0,11,20,2105003
Felucca,929,2418,0,11,14,2105003
Felucca,897,2432,0,27,28,2105003
Felucca,928,2432,0,13,10,2105003
Felucca,924,2442,0,12,9,2105003
Felucca,993,2451,0,11,9,2105003
Felucca,941,2454,0,11,9,2105003
Felucca,929,2463,0,11,9,2105003
Felucca,898,2471,6,10,22,2105003
Felucca,908,2475,0,12,9,2105003
Felucca,1013,2478,0,11,9,2105003
Felucca,937,2480,0,11,13,2105003
Felucca,985,2481,0,11,12,2105003
Felucca,1001,2493,0,11,15,2105003
Felucca,1013,2493,0,11,9,2105003
Felucca,981,2499,0,11,9,2105003
Felucca,1012,2504,0,9,56,2105003
Felucca,897,2514,0,11,13,2105003
Felucca,1001,2517,11,10,10,2105003
Felucca,909,2523,0,15,16,2105003
Felucca,931,2526,0,9,9,2105003
Felucca,1001,2527,1,9,33,2105003
Felucca,915,2540,0,10,20,2105003
Felucca,925,2542,3,11,18,2105003
Felucca,949,2544,0,11,9,2105003
Felucca,989,2544,3,12,16,2105003
Felucca,923,2560,0,9,11,0
Felucca,1009,2560,0,15,11,0
Felucca,969,2565,0,11,9,0
Felucca,997,2565,0,11,9,0
Felucca,981,2577,0,11,12,0
Felucca,949,2583,0,15,9,0
Felucca,995,2583,0,9,9,0
Felucca,957,2592,0,13,9,0
Felucca,993,2598,0,11,9,0
Felucca,937,2601,0,11,9,0
Felucca,943,2610,0,9,9,0
Felucca,969,2622,0,11,9,0
Felucca,997,2628,0,11,33,0
Felucca,1009,2652,0,15,10,0
Felucca,969,2655,0,11,12,0
Felucca,993,2673,0,11,9,0
Felucca,989,2688,0,11,9,0
Felucca,1113,145,3,13,38,0
Felucca,1126,146,1,9,11,0
Felucca,1141,152,1,11,16,0
Felucca,1120,183,1,10,10,0
Felucca,1123,193,1,11,20,0
Felucca,1134,210,1,10,21,0
Felucca,1024,341,1,9,22,0
Felucca,1033,350,1,9,14,0
Felucca,1042,352,1,12,17,0
Felucca,1054,356,1,9,16,0
Felucca,1064,361,1,9,9,0
Felucca,1027,366,6,9,9,0
Felucca,1045,369,3,9,11,0
Felucca,1029,384,3,13,14,0
Felucca,1024,457,1,9,23,0
Felucca,1033,472,1,9,14,0
Felucca,1037,492,1,12,9,0
Felucca,1082,492,1,10,11,0
Felucca,1118,494,1,9,18,0
Felucca,1062,495,0,9,9,0
Felucca,1108,495,0,9,12,0
Felucca,1071,496,1,11,11,0
Felucca,1127,503,1,9,9,0
Felucca,1118,512,1,17,9,0
Felucca,1057,519,6,11,9,0
Felucca,1109,520,6,9,11,0
Felucca,1118,521,1,17,14,0
Felucca,1034,524,6,10,10,0
Felucca,1126,536,1,11,25,0
Felucca,1077,543,16,11,9,0
Felucca,1033,552,3,11,9,0
Felucca,1101,561,6,11,9,0
Felucca,1133,561,1,12,29,0
Felucca,1033,570,1,11,9,0
Felucca,1061,588,16,11,9,0
Felucca,1141,590,1,11,10,0
Felucca,1109,597,16,11,9,0
Felucca,1129,600,6,11,9,0
Felucca,1117,606,16,10,12,0
Felucca,1095,609,24,9,27,0
Felucca,1133,612,6,9,9,0
Felucca,1078,613,22,9,27,0
Felucca,1053,618,16,11,22,0
Felucca,1064,619,16,9,21,0
Felucca,1038,627,6,10,11,0
Felucca,1133,630,5,10,9,0
Felucca,1058,640,16,29,17,0
Felucca,1065,657,20,10,9,0
Felucca,1138,675,5,9,9,0
Felucca,1125,678,1,11,9,0
Felucca,1053,681,6,11,12,0
Felucca,1085,717,6,11,12,0
Felucca,1101,720,1,11,9,0
Felucca,1121,720,1,10,9,0
Felucca,1093,738,1,11,9,0
Felucca,1054,739,1,10,14,0
Felucca,1141,741,1,11,9,0
Felucca,1101,753,1,11,9,0
Felucca,1125,753,1,11,9,0
Felucca,1107,768,0,9,9,0
Felucca,1069,774,0,11,9,0
Felucca,1053,777,0,11,9,0
Felucca,1125,783,5,11,9,0
Felucca,1073,792,0,11,12,0
Felucca,1141,801,5,11,9,0
Felucca,1065,805,5,15,14,0
Felucca,1094,813,0,10,15,0
Felucca,1117,822,5,10,9,0
Felucca,1025,861,0,11,12,0
Felucca,1073,861,5,11,21,0
Felucca,1049,867,0,11,9,0
Felucca,1105,870,0,9,9,0
Felucca,1049,900,0,11,9,0
Felucca,1081,900,4,11,9,0
Felucca,1074,909,4,10,12,0
Felucca,1025,912,0,11,9,0
Felucca,1053,912,3,11,9,0
Felucca,1041,915,3,11,9,0
Felucca,1054,921,3,10,9,0
Felucca,1099,939,0,9,9,0
Felucca,1057,942,3,11,15,0
Felucca,1081,945,0,11,9,0
Felucca,1113,946,0,9,11,0
Felucca,1122,954,0,26,9,0
Felucca,1061,957,0,11,9,0
Felucca,1089,957,5,11,9,0
Felucca,1033,963,0,11,9,0
Felucca,1037,972,0,15,9,0
Felucca,1047,984,0,9,18,0
Felucca,1133,984,6,9,9,0
Felucca,1093,990,0,15,9,0
Felucca,1057,993,0,11,12,0
Felucca,1137,1014,5,11,9,0
Felucca,1138,1026,0,10,12,0
Felucca,1037,1029,0,11,11,0
Felucca,1121,1035,0,11,9,0
Felucca,1140,1041,0,12,15,0
Felucca,1117,1044,5,11,9,0
Felucca,1129,1044,5,9,27,0
Felucca,1061,1047,0,11,9,0
Felucca,1025,1050,0,11,9,0
Felucca,1073,1065,0,11,15,0
Felucca,1062,1080,0,13,15,0
Felucca,1105,1086,5,11,9,0
Felucca,1133,1089,5,11,9,0
Felucca,1070,1098,5,10,9,0
Felucca,1113,1110,5,11,21,0
Felucca,1065,1116,5,9,9,0
Felucca,1029,1122,0,11,9,0
Felucca,1033,1131,0,11,9,0
Felucca,1109,1140,0,11,9,0
Felucca,1049,1142,0,11,10,0
Felucca,1049,1152,0,11,9,0
Felucca,1117,1155,0,11,9,0
Felucca,1045,1161,0,11,9,0
